status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
460639650790741_713823125472391,"b'We drew a comparison between SSB, Fixed Deposit and Saving accounts. Singaporeans should consider adding Singapore Savings Bonds into their portfolio.'",b'Keep Calm And Invest In Singapore Savings Bond (SSB)',link,https://blog.seedly.sg/keep-calm-and-invest-in-singapore-savings-bond-ssb/,20/6/2017 23:00,8,1,16
460639650790741_711259582395412,"b""These are some of the things that Singaporean Dads splurge on. But they always make sure their children have enough. \n\nHappy Father's Day To All The Dads Out There!\n\nRead also: https://blog.seedly.sg/4-young-singaporean-dads-on-parenthood-money-and-their-little-ones/""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/711259582395412/?type=3,17/6/2017 21:00,8,0,5
460639650790741_688495044671866,b'A small leak can sink a great ship.',b'Your Uber Rides Might Be Hurting Your Wallet More Than You Think',link,https://blog.seedly.sg/your-uber-rides-might-be-hurting-your-wallet-more-than-you-think/,27/4/2017 4:15,8,1,1
460639650790741_684671248387579,"b'Managed to save an extra $10,000 in your bank account? \nWould you have invest it differently from these Top Financial bloggers from The New Savvy, DollarsandSense, Budget Babe and Smallcapasia?'",b'How Will Some Of Singapore\xe2\x80\x99s Top Financial Bloggers Invest Their First $10K',link,https://blog.seedly.sg/how-singapores-top-financial-bloggers-will-invest-their-first-10k/,19/4/2017 4:00,8,0,0
460639650790741_683628148491889,b'How much exactly are you spending on Ride-sharing Apps such as Uber and Grab?\n\nDownload Seedly today to find out: http://get.seedly.sg/expensestracking',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/683628148491889/?type=3,18/4/2017 4:30,8,0,0
460639650790741_683626228492081,b'How much exactly are you spending on monthly subscriptions?\n\nDownload Seedly today to find out: http://get.seedly.sg/expensestracking',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/683626228492081/?type=3,17/4/2017 4:30,8,0,0
460639650790741_655712127950158,b'The most problematic matter at hand for most of us will be the course fees.',b'How Much To Save For A Part-time Degree',link,https://blog.seedly.sg/how-much-to-save-for-a-part-time-degree/,20/2/2017 4:30,8,0,2
460639650790741_648956135292424,b'\xe2\x80\x9cSomeone is sitting in the shade today because someone planted a tree a long time ago.\xe2\x80\x9d',b'Our Savings Depend On Our Lifestyle Choices',link,https://blog.seedly.sg/our-savings-depend-on-our-lifestyle-choices/,6/2/2017 4:30,8,1,1
460639650790741_608703632651008,b'Seedly is really excited to be part of this big event happening here on our little red dot! #sgpride #seedlysg #MAS #fintechfestival Much to learn from our fellow fintech startups in serving our users to the best of our ability :)',"b""Singapore Home To The World's First Fintech Festival Right Now - Welcome To The Future""",link,https://vulcanpost.com/594137/fintech-worlds-first-festival-singapore/,15/11/2016 3:35,8,0,0
460639650790741_559519624236076,"b""Here's more info on our new home: It's located right in the heart of CBD, where our users are :) in addition, there's a brilliant selection of coffee and cafes for our caffeine-deprived team as we build the next best app for all your budgeting and finance management needs! If you are ever in the area, do drop us a message and we can show you around this rustic yet fast-paced part of Singapore! #amazing #fintech""","b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.500789290109110.1073741829.460639650790741/559517517569620/?type=3,1/8/2016 9:07,8,0,0
460639650790741_532062903648415,"b'""AI-powered machines, in the form of bots, are being \xe2\x80\x9chumanized\xe2\x80\x9d to become the main interface for interactions between financial services firms and potential or existing customers.""'",b'Artificial Intelligence (AI) and FinTech \xe2\x80\x94 Part 1 \xe2\x80\x94 Chatbots Magazine',link,https://medium.com/chat-bots/artificial-intelligence-ai-and-fintech-part-1-7cae1e67dc13#.wa54lkw8h,23/5/2016 11:16,8,0,2
460639650790741_517046755150030,b'We are at #TIASG2016! See you here at our booth!',"b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.500789290109110.1073741829.460639650790741/517046641816708/?type=3,11/4/2016 21:04,8,0,0
460639650790741_861912630663439,"b'#FeaturedAnswer: ""In my personal opinion, MSL was launched to assist with low-income citizens. If you take a look at the benefits under MSL, you would realise that the claim limits are severely insufficient for someone who is earning a decent income.\n\nIf you earn a decent income, go get an integrated shield plan because to be honest, for anyone with a decent income, it\'s very affordable. Hope I\'ve helped!"" #MedishieldLife #ISP'",b'MediShield Life versus Integrated Shield Plans?',link,https://seedly.sg/questions/medishield-life-versus-integrated-shield-plans,16/5/2018 2:33,7,4,4
460639650790741_861096014078434,"b""Although not as often but we still do receive cheques, sometimes from our clients, sometimes for our part-time gigs. How can you protect yourself if your cheque got stolen or you've misplaced it?""","b""All About 'em Cheques - How Can You Protect Yourself""",link,https://blog.seedly.sg/cheques/,14/5/2018 5:49,7,0,0
460639650790741_860029217518447,"b'When should I use CDP over Custodian? Some things you should take note, and the hidden charges charged by Custodian accounts!'",b'CDP vs Custodian Account? Which should I use and why?',link,https://blog.seedly.sg/cdp-vs-custodian-account/,11/5/2018 21:07,7,0,2
460639650790741_852831978238171,"b'Where to get good dining deals, helping her with her retirement. Not forgetting, getting her flowers!'","b""What should I do for my mum this Mothers' Day?""",link,https://blog.seedly.sg/what-should-i-do-for-my-mum-this-mothers-day/,26/4/2018 6:47,7,0,1
460639650790741_839497839571585,b'**New Player: Minterest**\nSome readers brought up Minterest which led us to this updated article on P2P Crowdfunding Platform.\nWhich is the best P2P Platform in Singapore? Let us know what you think. :)',b'P2P Lending Platforms 2018: Funding Societies vs MoolahSense vs Capital Match vs CoAssets vs Minterest',link,https://blog.seedly.sg/p2p-comparison/,29/3/2018 4:32,7,0,3
460639650790741_832552363599466,"b'A simple breakdown for some of the cost involved for those who have friends, interested to work in Singapore.'",b'Guide for Expats in Singapore: How Much Is Enough To Live In Singapore?',link,https://blog.seedly.sg/expats-in-singapore-how-much-is-enough/,15/3/2018 5:41,7,0,8
460639650790741_814349688753067,b'Hindsight is a beautiful thing. Here are 10 things as Adults we wished we could tell our younger selves!',b'10 Things I Wished I Knew Before Becoming An Adult - Seedly',link,https://blog.seedly.sg/10-things-wish-knew-before-adult/,8/2/2018 4:10,7,0,2
460639650790741_808964085958294,"b'Giving you tips on where to buy CNY goodies, avoid expensive haircuts and how to save on that expensive outfit. Happy Sunday everyone!'",b'3 Chinese New Year (CNY) Hacks To Save Money',link,https://blog.seedly.sg/chinese-new-year-cny-hacks-save-money/,27/1/2018 22:30,7,0,2
460639650790741_804384639749572,"b'Gucci, Alexander Wang, Diane von Furtsenberg. Shopping for high-quality clothes in Singapore is expensive. Here are ways to score them cheap!'",b'How To Score Quality (Including Designer) Clothes For $85 And Below',link,https://blog.seedly.sg/quality-designer-clothes-cheaper/,19/1/2018 2:53,7,0,5
460639650790741_802025236652179,"b'With the expected rise in expenses for 2018, here are 7 simple steps you can take to lower your bills and save some money!'",b'7 Simple Steps You Can Take To Lower Your Bills In 2018',link,https://blog.seedly.sg/7-simple-steps-you-can-take-to-lower-your-bills-in-2018/,13/1/2018 22:25,7,1,6
460639650790741_794189167435786,b'About time we put our life on track for success in the year 2018 with these New Year Resolution. We included a guide by our Community members on how to make New Year Resolution stick!',b'Financial New Year Resolutions For The Year 2018 And How To Make Them Stick',link,https://blog.seedly.sg/financial-new-year-resolution/,28/12/2017 4:30,7,1,2
460639650790741_790386014482768,b'Saving money the Singaporean way.',b'Cheapos Hacks To Save Money That We Learnt On Hardwarezone Forum.',link,https://blog.seedly.sg/cheapo-hacks-to-save-money-that-we-learnt-on-hardwarezone-forum/,19/12/2017 5:57,7,0,2
460639650790741_788997314621638,b'We have four major supermarkets in Singapore. We know that these supermarkets differ in what they sell but what is the difference in prices?',"b""Singaporean's Ultimate Guide: Supermarket's Grocery Price Comparison""",link,https://blog.seedly.sg/ultimate-supermarket-comparison-guide/,15/12/2017 22:35,7,3,11
460639650790741_784295261758510,b'Wishing you had more money? Not to worry! Here are 5 convenient side jobs you can do to earn money without any commitments!',b'5 Convenient Ways To Earn Extra Money On The Side',link,https://blog.seedly.sg/5-ways-make-extra-money-on-side-low-commitment/,5/12/2017 4:33,7,0,2
460639650790741_779170302271006,"b""Cheat sheet: From electronics to fashion to beauty, we have spent hours scouring the internet for the best deals this Black Friday. We've got close to 50 deals, we bet you can't find a list as exhaustive as this! Share this with your friends now! #dontsaybojio\n\nShare with us what's your favourite store or best shopping experience! :)""",b'Black Friday 2017: Sites To Grab The Best Deals',link,https://blog.seedly.sg/black-friday-2017-sites-to-grab-the-best-deals-this-weekend/,23/11/2017 3:54,7,1,0
460639650790741_771279409726762,"b'Months ago we compared cashback cards to identify the best cashback cards for working adults! \n\nToday, we identify the best miles cards for working adults! :)'",b'Cheat Sheet: What Are The Best Miles Cards For Working Adults 2017',link,https://blog.seedly.sg/cheat-sheet-what-are-the-best-miles-cards-for-working-adults-2017/,4/11/2017 4:18,7,0,1
460639650790741_767616063426430,"b'A community member asked a question on retirement planning a few days ago which got us thinking, ""how do I know if I am ready for retirement?""\n\nSo we created an easy to understand retirement checklist to help you along the way!'",b'An Easy To Understand Retirement Checklist SG 2017',link,https://blog.seedly.sg/3-quick-steps-comfortable-retirement/,26/10/2017 4:23,7,1,3
460639650790741_766836946837675,"b""Here's a list of apps which are either completely free or at least the basic features. Highly recommended to plan, book, and manage every detail of your trip from a smartphone in your pocket. :D #travel #dec #holidays""",b'7 Must Have Travel Apps for an Overseas Trip',link,https://blog.seedly.sg/7-must-travel-apps-overseas-trip/,24/10/2017 5:37,7,1,12
460639650790741_761375954050441,b'Answering Singaporean\xe2\x80\x99s question on Resale vs BTO. What are some of the factors to consider?',b'Which Should You Get: BTO vs Resale - Seedly',link,https://blog.seedly.sg/which-should-you-get-bto-vs-resale/,10/10/2017 4:30,7,2,35
460639650790741_750988245089212,"b'A very familiar situation to many Singaporean working adults, we get our community to share their advice and tips to work your way out of this situation! Hang in there! :D #community #answers #Seedly'",b'Graduated With $2.5k Pay And $36k Loan. How To Allocate Between Savings And Repayments? - Seedly',link,https://blog.seedly.sg/allocate-savings-paying-loan-pay/,14/9/2017 4:02,7,2,3
460639650790741_749781105209926,b'Calling all working adults... Clearing off your student loans can be a real tough journey. Here is a 3-min read with some solid tips to help you clear them as soon as possible! #studentloans',"b""These Young Singaporeans Cleared Their Student Loans Within 2 Years. Here's How They Did It.""",link,https://blog.seedly.sg/young-singaporeans-cleared-student-loans-within-2-years/,10/9/2017 23:05,7,0,0
460639650790741_749444945243542,"b""A common mistake for most investors is not diversifying. Here's 4 ways you can look to diversify your portfolio overseas.""",b'Working Adult: Diversify Your Portfolio Overseas For Better Investment Outcome - Seedly',link,https://blog.seedly.sg/working-adult-diversify-portfolio-overseas-better-investment-outcome/,9/9/2017 23:02,7,0,0
460639650790741_748017958719574,b'Seedly went on a journey to get financial advice from the best investment bloggers in the market. They were selfless enough to let us peep into their investment portfolio\nWe have posted a few. Who do you want to see next?',"b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/748017748719595/?type=3,6/9/2017 6:00,7,1,0
460639650790741_742981409223229,"b'By understanding these 3 simple tips, we will continually be able to get better at our finances to strike a balance and work towards financial freedom! #unconventional #tips #personal #knowledge'",b'3 Unconventional Yet Essential Tips For Your Personal Finances - Seedly',link,https://blog.seedly.sg/3-unconventional-personal-finance-tips-everyone-take-note/,24/8/2017 4:07,7,0,0
460639650790741_739915796196457,"b""Here are some crazy yet real stats on Singapore's Income Inequality and the modern day poverty cycle phenomenon almost every SG family unit goes through. #reality #life #statistics #Singapore \xf0\x9f\x98\xae :(\n- Top 20% owns 73% of Singapore's Total Wealth\n- Bottom 20% owns 1% of Singapore's Total Wealth\nFind out more about 3 strategies we discuss on how you can break out of this cycle! :D""",b'A Singapore Story: Getting Out Of The Modern Day Poverty Cycle',link,https://blog.seedly.sg/singapore-story-modern-day-poverty-cycle/,16/8/2017 4:35,7,0,12
460639650790741_736345863220117,"b'What are hacks/pieces of advice to help Singaporeans make better decisions and save money on their renovation? We approached 3 experts in the interior designing industry to find out!\n\nThank you so much for sharing, HomeSavv, Renopedia, Renonation Singapore and Qanvast - Interior Design Ideas! Awesome insights!'",b'3 Interior Design Experts: Tips To Save Money On Renovation',link,https://blog.seedly.sg/3-experts-from-the-interior-designer-industry-share-their-tips-to-saving-money-on-renovation/,8/8/2017 4:15,7,1,6
460639650790741_717333928454644,b'We went on Hardwarezone Forum to search for hacks to save money. Here are our top favourites. Some of them are really hilarious.',b'Cheapo Hacks To Save Money That We Learnt On Hardwarezone Forum Singapore',link,https://blog.seedly.sg/cheapo-hacks-to-save-money-that-we-learnt-on-hardwarezone-forum/,27/6/2017 22:54,7,0,2
460639650790741_709139095940794,b'Founders of these local start-ups on budgeting and their views on financial freedom.',b'Founders Of These Local Start-ups Spends Less Than $250 Weekly. Here\xe2\x80\x99s How They Budget And What Financial Freedom Looks Like To Them.',link,https://blog.seedly.sg/founders-of-these-local-start-ups-spends-less-than-250-weekly-heres-how-they-budget-and-what-financial-freedom-looks-like-to-them/,11/6/2017 23:00,7,1,1
460639650790741_697133697141334,"b""We are probably the naggiest Personal Finance App in Singapore. But hey! We are encouraging you to do some with one of the most interesting perks! \n\nHere are the winners for the Bobby Backpack Giveaway with GroupHunt.\n\nGroupHunt is Singapore's largest Community-Driven Group Buying Platform for Enthusiasts. Join them to discover the latest products curated by our community, and buy them at group prices!""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/697133697141334/?type=3,16/5/2017 2:24,7,0,0
460639650790741_683636625157708,b'Are you guilty of making these mistakes?',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/683636625157708/?type=3,18/4/2017 19:00,7,0,0
460639650790741_681492972038740,"b""Here's a sneak peak to our next Seedly Giveaway happening on 17 April 2017!\nGroupHunt will be providing our users with 2 Bobby Anti-Theft Backpack for this Giveaway.\nDownload Seedly to find out which expenses are thieving from your monthly budget: http://get.seedly.sg/Downloadnow""",b'The Bobby Anti-Theft Backpack (Funded On Kickstarter)',video,https://youtu.be/iawS0KeVrPc,14/4/2017 21:00,7,0,0
460639650790741_673687282819309,"b'The wait is finally over.\n\nHere at Seedly, we emphasise on changing the way people save and invest for the future. With that in mind, the product team challenged and outdid themselves. \n\nAfter months of sleepless nights and hardwork, we are so proud to announce, Seedly on Nokia! \n\nFree download only for the first 1000 users: http://get.seedly.sg/download'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/673687282819309/?type=3,31/3/2017 21:00,7,0,1
460639650790741_662547220599982,"b'"" The most brilliant apps free up your time, so you can do more of the things you love.""\n\nWe are on BBC Capital!\n\nAre you making your phone work hard enough for you?\n\nDownload Seedly today: http://get.seedly.sg/download'",b'Make your Smartphone Smarter',link,http://www.bbc.com/storyworks/capital/the-insiders-guide-to-life/make-your-smartphone-smarter,6/3/2017 19:00,7,0,0
460639650790741_662638047257566,b'Excellent tip by Warren Buffett.',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/662638047257566/?type=3,6/3/2017 4:31,7,0,0
460639650790741_652597081594996,"b""Happy Valentine's Day everyone!\n\nIf you are celebrating Valentine's Day alone however, you can download Seedly.\n\nIOS: https://goo.gl/zMIZRm\n\nAndroid: https://goo.gl/0vkkSN\n\nSeedly will always be there for you.""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/652597081594996/?type=3,14/2/2017 4:30,7,0,0
460639650790741_637273916460646,"b'Seedly just got featured as an ""App that makes your life easier""! Thank you for your support and stay tuned for updates! \xf0\x9f\x87\xb8\xf0\x9f\x87\xac   #featured #appstore #apple #personalfinance'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/637273916460646/?type=3,13/1/2017 3:10,7,0,1
460639650790741_608237666030938,b'The Seedly team is showcasing our app at the #DBSinnovates #DAXlaunch opening day today \xf0\x9f\x98\x89 really good to have met some of our supporters and early users here! #awesome #fintech #startup',"b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.500789290109110.1073741829.460639650790741/608236986031006/?type=3,13/11/2016 23:51,7,0,0
460639650790741_607815612739810,b'Check out our quick guide to maximising your cash on activities in Singapore!',b'How To Live Like A King On A Budget',link,https://blog.seedly.sg/how-to-live-like-a-king-on-a-budget/,12/11/2016 23:24,7,0,1
460639650790741_603800239808014,b'Thanks Alvinology for featuring us! Do check out these other handy mobile apps that will save you time & money in house moving. Good for those of you planning to BTO with your S/O soon ;)',b'5 Damn Useful Apps For Future & Present Homeowners! - Alvinology',link,https://alvinology.com/2016/11/04/5-damn-useful-apps-future-present-homeowners/,4/11/2016 3:41,7,0,0
460639650790741_568674149987290,b'Can you find Seedly in the fast-growing #fintech hub here in Singapore? http://fintechnews.sg/4766/fintech/dances-with-drums-by-fintech-hubs-and-banks/',b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/568674149987290/?type=3,23/8/2016 3:25,7,0,2
460639650790741_541068156081223,b'Exciting times here in Asia.',b'Why fintech is taking off in Asia',link,https://www.techinasia.com/asia-fintech-unique,15/6/2016 6:04,7,0,0
460639650790741_480526155468757,b'Seedly is growing and has been featured in a Vulcan Post article! Stay tuned to know more about our launch plans. We may be young but we are determined to shape the fintech banking industry!',"b""These 9 Singaporean Startup Founders Are Still Studying, Now What's Your Excuse?""",link,https://vulcanpost.com/503851/9-singaporean-startup-founders-still-studying-now-whats-excuse/,14/1/2016 4:22,7,0,0
460639650790741_862699030584799,"b'4 factors that can make your stock price ""Huat ah""!'",b'4 Forces That Move A Stock Price',link,https://blog.seedly.sg/4-forces-that-move-a-stocks-price/,17/5/2018 22:47,6,1,3
460639650790741_861526334035402,"b""Answering Singaporeans' question on home loans.\n\nWhat are the packages of home/mortgage loans the banks have for Singaporeans? Should one go for a fixed or floating rate home loan?""",b'The Ultimate Compilation of Housing/Mortgage Loans in Singapore',link,https://blog.seedly.sg/compilation-mortgage-housing-loans-hdb-private-singapore/,15/5/2018 5:07,6,0,5
460639650790741_858803154307720,"b""What does Retirement really mean? Is it just another glorified term marketed to us on a daily basis? ;) In this article, we go beyond the numbers, into the 'Why'.""",b'Retirement in Singapore: Is it just another pipe dream?',link,https://blog.seedly.sg/retirement-in-singapore/,9/5/2018 6:00,6,1,5
460639650790741_847290208792348,b'Big Thanks to Channel 8 for letting Seedly be part of this effort in educating their audience on the benefits of changing over to a private electricity retailer.\n\nFind the mentioned comparison content here: https://blog.seedly.sg/electricity-retailer-comparison-cheapest-in-singapore/\n\nThis video should be extremely helpful for Mandarin-speaking families when it comes to the explanation of the different plans and which suits you the most.',b'\xe3\x80\x8a\xe5\x90\x91\xe8\xb0\x81\xe4\xb9\xb0\xe7\x94\xb5\xe6\x9c\x80\xe5\x88\x92\xe7\xae\x97\xef\xbc\x9f\xe3\x80\x8b\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 - 8\xe9\xa2\x91\xe9\x81\x93\xe6\x96\xb0\xe9\x97\xbb\xe5\x8f\x8a\xe6\x97\xb6\xe4\xba\x8b\xe8\x8a\x82\xe7\x9b\xae',link,https://bit.ly/2HkvluY,14/4/2018 1:47,6,0,4
460639650790741_846001425587893,b'Share because someone may find an outlet to seek help from this!',b'Seeking Help For Mental Issues Can Be Affordable In Singapore',link,https://blog.seedly.sg/seeking-help-for-mental-issues-can-be-affordable-in-singapore/,11/4/2018 6:05,6,0,9
460639650790741_842036052651097,b'In what order should you be clearing your debts? From the least or most? \xf0\x9f\xa4\x94',b'Hacks To Clear Your List Of Debts Effectively',link,https://blog.seedly.sg/hacks-to-clear-your-debts-fast-and-effectively/,3/4/2018 5:38,6,0,3
460639650790741_821972627990773,"b""To make things easy, we broke down and summarised 5 things Singaporean Youths need to know about the Budget 2018, with some important tips at the end! \xf0\x9f\x92\xb5\nIt ain't all about the 9% GST!""",b'What Youths Need To Know About Budget 2018 And More - Seedly',link,https://blog.seedly.sg/youths-need-to-know-budget-2018/,22/2/2018 23:12,6,0,0
460639650790741_818441305010572,"b""It's the night of \xe5\x88\x9d\xe4\xb8\x80, let the games begin! \xf0\x9f\x92\xb5 \nSeedly CNY Games Guide #1: How to play Ban Luck (Blackjack)\n\nP.S For a cheat sheet on how to WIN blackjack, check this out https://blog.seedly.sg/guide-to-winning-ban-luck-blackjack-this-chinese-new-year-cny/""","b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/818441051677264/?type=3,16/2/2018 6:00,6,0,6
460639650790741_813939788794057,b'A comparison of some of the international money transfer platforms around. Worldremit vs Instarem vs TransferWise vs SingX vs DBS.',b'Which International Money Transfer Platform Is The Cheapest? - Seedly',link,https://blog.seedly.sg/international-money-transfer-platform-comparison/,7/2/2018 5:46,6,1,4
460639650790741_811019585752744,b'What is your zodiac auspicious hour? An average Singaporean\xe2\x80\x99s one hour of spare time is worth $55. What are some of the hacks to save time on queuing this Li Chun?',b'How Much Is An Hour Of Your Time Worth? Hacks To Save Time On Queuing This Li Chun.',link,https://blog.seedly.sg/hours-time-li-chun-hacks/,1/2/2018 4:32,6,3,6
460639650790741_805924366262266,"b'How to be smart while shopping online, tips and tricks.'",b'Top 5 Online Shopping Hacks',link,https://blog.seedly.sg/top-5-online-shopping-hacks/,22/1/2018 1:08,6,0,3
460639650790741_801107090077327,"b""Where will you go in 2018? With Emirates' Global Sale to over 100 destinations, you can now travel to over 100 places & see the world without breaking the bank!  \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x8c\x8d\xf0\x9f\x93\xb8""",b'Emirates: Global Sale for airfares to 100 travel destinations - Seedly',link,https://blog.seedly.sg/deal/emirates-global-sale-100-travel-destinations/?utm_source=facebook&utm_medium=page_post&utm_campaign=deals_test1_3,12/1/2018 23:00,6,1,0
460639650790741_801162813405088,b'5 hacks to help you save money on your beauty and skincare spending!',b'Working Adults: 5 Money-Saving Hacks On Your Beauty and Skincare Spending',link,https://blog.seedly.sg/money-saving-hacks-on-beauty-and-skincare/,12/1/2018 1:13,6,0,4
460639650790741_793287710859265,b'We started the Seedly Personal Finance Community in August 2017. In just 4 months our community has asked over 800 questions and the crowd has gathered together to answer and help each other make smarter financial decisions.\n\nHere are the 4 BEST community moments in the year 2017.',"b'2017 Review: ILP vs Index, Bitcoin, Miles, Cashback and Side-Jobs'",link,https://blog.seedly.sg/best-community-moments-2017/,26/12/2017 3:49,6,0,2
460639650790741_787825911405445,b'The REIT you are looking to invest in may not be as attractive as what it appears to be. Here are some reasons why this is the case.',b'3 Things That Your REIT Might Be Hiding From You',link,https://blog.seedly.sg/3-things-that-your-reit-might-be-hiding-from-you/,13/12/2017 4:36,6,0,4
460639650790741_772831872904849,b'11.11 also known as Singles Day will be upon us in 3 days! We have prepared tips on how to get the best deals as well as some of the major brands involved. \n\nSo get ready your shopping lists for the world\xe2\x80\x99s biggest shopping event :)',b'Singles Day 2017: Biggest Shopping Event And How To Be Prepared',link,https://blog.seedly.sg/11-11-singles-day-worlds-biggest-shopping-event-how-to-prepare-for-it/,8/11/2017 5:01,6,0,2
460639650790741_770462713141765,b'An easy guide to help you understand what you can do with your CPF. The main question... can you beat the current Yield? \xf0\x9f\x91\x86',b'Good and Bad Ways of Using Your CPF Money In Singapore',link,https://blog.seedly.sg/good-bad-ways-using-cpf-money/,2/11/2017 5:00,6,1,11
460639650790741_759809124207124,"b'Miles fanatics! If you have ever dreamed of going on an around-the-world trip, this is the article for you! :D #miles'","b'How to Earn A ""Free"" Around-the-World Trip With Miles'",link,https://blog.seedly.sg/earn-free-around-world-trip-miles/,6/10/2017 5:14,6,3,1
460639650790741_751723511682352,b'Just in case you missed it! Here are some practical tips for you to survive on $500 a month in Singapore :D More ideas? Please comment below! #savings #500dollars #singapore',b'How To Survive On $500/Month',link,https://blog.seedly.sg/how-to-survive-on-500month/,16/9/2017 4:10,6,0,2
460639650790741_750878848433485,b'Did you know? The term Blue Chip stock comes from the highest denomination in Poker. Literally the blue chip \xf0\x9f\x98\x82 #poker #financial #terms',b'Stocks? Blue Chip? Bonds? Here Are The Origins of Financial Terms in 5 minutes - Seedly',link,https://blog.seedly.sg/stocks-blue-chip-bonds-origins-financial-terms-5-minutes/,13/9/2017 19:55,6,0,1
460639650790741_750131618508208,"b'Having been around since the year 2005, InvestmentMoats is no stranger to the personal finance scene in Singapore! He aims to share his experiences making sense of money, how money works and ways to grow his money. :) read more to find out some tips he has given to our Seedly readers on their investment journey! #investing #singapore #basics'",b'InvestmentMoats: Advice For Singaporeans Starting On Their Investment Journey - Seedly',link,https://blog.seedly.sg/investmentmoats-advice-singaporeans-starting-investment/,11/9/2017 22:49,6,0,0
460639650790741_743653412489362,"b'Before paying for your online order, perform a quick Google search to check if the merchant is running any discounts. ;)'",b'20 Easy Ways to Save Money',link,https://blog.seedly.sg/20-easy-ways-to-save-money-in-singapore/,25/8/2017 22:02,6,0,1
460639650790741_735031136684923,"b'As we lead up to our 52nd National Day In Singapore \xf0\x9f\x87\xb8\xf0\x9f\x87\xac, we found 6 interesting financial woes that every Singaporean goes through. As the common man likes to say... Pay And Pay! \xf0\x9f\x98\x89 #nochill #nationalday #patriot #financialproblems'",b'6 Financial Woes (In GIFs) Everyday Singaporeans Can Relate To',link,https://blog.seedly.sg/6-financial-woes-in-gifs-everyday-singaporeans-can-relate-to/,4/8/2017 22:13,6,1,4
460639650790741_731964760324894,"b'Every week, we invite individuals well versed in stocks to give us their insights. If you are one who is on a lookout for dividend payouts, this article is for you.'",b'Seedly\xe2\x80\x99s Stocks For The Week: 2 Stocks with Good Dividend History',link,https://blog.seedly.sg/seedlys-stocks-for-the-week-2-stocks-with-good-dividend-history/,28/7/2017 2:31,6,0,0
460639650790741_724935257694511,b'Is it really cheaper to die than to fall sick in Singapore?',b'The True Cost Of Healthcare In Singapore That Every Singaporean Should Be Aware Of',link,https://blog.seedly.sg/the-true-cost-of-healthcare-in-singapore-that-every-singaporean-should-be-aware-of/,13/7/2017 4:15,6,5,6
460639650790741_704902249697812,b'6 Singaporean millennials and their thoughts on retirement. Do you agree?',b'We Asked 6 S\xe2\x80\x99porean Millennials What They Thought About Retirement',link,https://blog.seedly.sg/retirement-millennials-what-it-means/,2/6/2017 22:33,6,0,1
460639650790741_701021036752600,"b'Here\xe2\x80\x99s a funny analogy on investing\xe2\x80\xa6Simply put, ETFs are one of the best instruments that are available to investors today; especially for retail investors like you and me. \n\nFind out why: https://blog.seedly.sg/etfs-the-only-thing-singaporeans-need/'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/701021036752600/?type=3,24/5/2017 22:24,6,0,2
460639650790741_700693163452054,"b'You can potentially save up to $7,000 by the time you complete your reservist.\nFind out how: https://blog.seedly.sg/your-ippt-incentives-are-worth-more-than-you-think/'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/700693163452054/?type=3,24/5/2017 5:46,6,0,1
460639650790741_700244923496878,"b""Here's how you game your Economic Rice ordering game for lunch!\n\nRead more: https://blog.seedly.sg/life-hacks-to-maximising-your-economic-rice-cai-png-order/""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/700244923496878/?type=3,22/5/2017 22:52,6,1,0
